Country,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bermuda,Bolivia,Brazil,Brunei Darussalam,Bulgaria,Canada,Chile,China,Chinese Taipei,Colombia,Costa Rica,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt (Arab Rep.),El Salvador,Equatorial Guinea,Estonia,Eswatini,Finland,France,Gabon,Gambia,Georgia,Germany,Greece,Grenada,Guatemala,Guyana,Haiti,Honduras,Hong Kong China,Hungary,Iceland,India,Indonesia,Iran (Islamic Rep.),Iraq,Ireland,Italy,Jamaica,Japan,Kazakhstan,Korea,Kuwait,Latvia,Libya,Lithuania,Luxembourg,North Macedonia,Malaysia,Malta,Mauritius,Mexico,Moldova,Morocco,Myanmar,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russian Federation,Saudi Arabia,Singapore,Slovakia,Slovenia,South Africa,Spain,Sudan,Suriname,Sweden,Switzerland,Syria (Arab Rep.),Tajikistan,Thailand,Trinidad/Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Venezuela,Vietnam,Yemen
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-03,0,0,0,0,0,324.5177,164.7581,0,0,0,0,0,693.2555,0,0,0,345.9677,0,126.2652,865.2355,195.0435,1603.3161,728.6229,0,9.5161,0,0,20.4871,113.4968,73.6919,27.4516,0,0,12.2258,0,0,0,234.889,1855.8555,0,0,0,2171.3716,430.8048,0,0,0,0,0,0,117.5165,0,1613.079,308,35,0,58.7223,1682.1161,0,3735.8768,115.8581,1621.4,0,0,0,157.7742,0,0,107.3344,0,0,0,0,0,0,0,1126.5716,73.2361,12.5484,0,0,0,0,0,0,0,38.4194,257.9677,336.9435,222.5265,0,82.555,0,0,445.1737,118.2258,0,387.7023,1219.5465,0,0,375.6323,106.0329,0,0,784.9574,87.5484,0,549.3532,0,0,934.4735,10022.7419,67.5161,0,0,0
Sep-03,0,13,0,0.4667,0,378.5723,152.25,0,0,0,0,0,673.618,0,0,0,434.4,0,145.867,792.756,188.264,2388.76,953.4747,0,9.5333,0,0,10.4633,117.28,71.4047,33.3333,0,0,30.8667,0,0,0,199.4813,1712.3187,0,0,0,2174.436,475.055,0,0,0,0,0,0,116.0583,0,1846.185,369,56,0,40.7807,1622.6347,0,3874.1633,0,2016.6777,0,0,0,189.3133,0,0,110.7003,0,0,0,0,0,0,0,971.816,134.7363,14.1667,0,0,14.231,0,0,0,0,99.5667,241.2667,351.5957,252.2997,0,29.0193,0,0,508.4223,112.149,0,767.9843,1078.434,0,0,438.7607,101.4603,0,0,853.5438,102.9667,0,545.125,0,0,971.906,10287.1667,35,0,0,0
Oct-03,0,1,0,0.1613,0,300.0303,166.6935,0,0,0,0,0,703.7161,0,0,0,478.5484,0,109.2406,894.8142,187.8281,1636.3742,931.0835,0,18.5484,0,0,10.3613,168.3535,28.7519,33.871,0,0,21.9032,0,0,0,204.9335,1810.8548,0,0,0,2336.1729,410.1774,0,0,0,0,0,0,103.3294,0,1881.2519,340,82,0,77.5039,1796.5523,0,3641.4932,74.1774,2061.6981,0,0,0,155.4194,0,0,168.8034,0,0,0,0,0,0,0,1008.1845,73.2361,27.2581,0,0,4.349,0,0,0,0,95.6129,179.8387,355.8597,281.011,0,243.7915,0,0,484.5432,114.2061,0,460.8952,1159.11,0,0,438.3961,76.3152,0,0,795.3385,45.1613,0,495.7694,0,0,933.2574,10062.9032,30.5806,0,0,0
Nov-03,0,14,0,15.7333,0,335.8263,161,0,0,0,0,0,690.569,0,0,0,419.3,0,58.1513,951.3553,193.157,1864.16,909.9359,12.4333,18.2333,0,0,21.17,155.1517,109.354,35.1,0,0,15.0667,0,0,0,157.718,1816.51,0,0,0,2237.5173,353.045,0,0,0,0,0,0,91.3807,0,1850.1157,345,39,0,80.5787,1676.1173,0,3850.825,73,2358.8913,0,0,0,163.7633,0,0,144.8699,0,0,0,0,0,0,0,815.7187,107.6357,14.1,0,0,15.729,0,0,0,0,94.2,245.5,375.5403,242.2273,0,121.581,0,0,392.6819,119.9677,0,726.1873,1128.492,0,0,438.2693,81.3157,0,0,545.7189,84.5333,0,493.675,0,0,1247.87,9351,67.8333,0,0,0
Dec-03,0,0,0,0.1613,0,372.7794,181.4516,0,0,0,0,0,703.0029,0,0,0,213.871,0,46.8174,892.951,190.0829,2205.4452,1111.6502,0,0,0,0,20.4871,161.9694,54.6045,19.0323,0,0,13.4839,0,0,0,300.0303,1913.3697,0,0,0,2213.1148,408.7548,0,0,0,0,0,0,85.8319,0,1788.2948,424,105,0,58.4845,1737.4348,0,4803.1003,0,2411.1787,0,0,0,184.6194,0,0,186.2651,0,0,0,0,0,0,0,873.6968,99.71,18.8387,0,0,14.7384,0,0,0,0,71.871,157.6774,393.219,236.5532,0,144.7739,0,0,619.248,114.4426,0,177.2039,1140.2971,0,0,437.9206,86.3003,0,0,830.6153,97.8387,0,394.529,0,0,939.3381,9684.0645,0,0,0,0
Jan-04,0,6,0,12.8387,0,310.2532,171.5323,0,225.8113,0,0,0,704.4294,0,0,0,432.5484,0,81.3394,905.2948,211.2784,2432.129,913.4271,12.0968,1.2903,0,33.5484,20.4871,123.1913,75.1416,31.0323,0,0,17.9032,0,0,0,180.2084,1692.4574,0,0,0,2265.9574,408.2806,0,0,0,0,0,0,103.0929,0,1887.4332,0,120,0,58.7223,1708.7071,32.8065,4420.5735,948.7645,2192.6939,0,0,0,166.9581,0,0,148.1136,0,0,0,0,0,0,0,1247.3265,86.3494,87.2258,0,0,0,0,0,0,1.7419,87.2258,189.5806,358.2242,184.9632,0,101.4385,0,0,550.0602,102.3835,0,120.7958,1146.8816,0,0,362.7942,100.8026,0,0,940.2029,60.0968,0,481.3065,0,0,1035.4123,9347.1613,65.6452,0,0,0
Feb-04,0,7,0,3.7241,0,447.791,165.5172,0,230.0103,0,0,0,723.2766,0,0,0,291.3448,0,88.7183,905.9855,204.1562,2657.9172,1170.9515,0,17.3448,0,43.931,11.0759,128.9069,77.741,48.3103,0,0,26.8276,0,0,0,263.2869,1755.9297,0,0,0,2257.6703,419.7103,0,0,0,0,0,0,133.2038,0,1798.7883,330,120,0,62.0097,1802.9462,0,4532.0417,978.2,2563.7434,0,0,0,155.5655,0,0,156.8172,0,0,0,0,0,0,0,1182.2462,80.9317,91.5862,0,0,2.5828,0,0,0,0.4138,91.5862,183.8276,332.6303,175.3552,0,182.9667,0,0,638.7353,134.4676,0,367.6724,1113.6103,0,0,408.3997,97.0807,0,0,766.709,79.931,0,502.5879,0,0,1057.68,9316.8276,66.7241,0,0,0
Mar-04,0,5,0,0.1613,0,431.7394,150.7258,0,227.23,0,0,0,627.401,0,0,0,422.5806,0,108.5313,914.8439,207.4452,2200.7226,928.2585,0,15.6452,0,30.7097,20.4871,101.9106,84.5645,30.8387,0,0,7.5161,0,0,0,293.849,1899.8935,0,0,0,2044.9355,440.5258,0,0,0,0,0,0,116.5706,0,2014.8629,484,0,0,58.4845,1744.32,22.6129,4241.5539,0,2147.7606,0,0,0,180.1452,0,0,71.4181,0,0,0,0,0,0,0,1134.3852,77.9371,95.0645,0,0,5.3155,0,0,0,2.4516,95.0645,200.5161,269.0819,206.5977,0,110.8803,0,0,757.4135,86.5413,0,662.0381,1127.8335,0,0,401.5461,110.7877,0,0,856.8005,66.1613,0,462.5758,0,0,1223.9123,10088.3548,0,0,0,0
Apr-04,0,7,0,3.0333,0,426.2317,98.75,0,229.1847,0,0,0,708.994,0,0,0,557,0,114.1037,931.38,195.72,2440,990.6894,14.8333,16.2,0,20.5,6.0833,113.3707,108.3553,57.2667,0,0,0,0,0,0,155.7527,1849.5827,0,0,0,2181.4173,443.205,0,0,0,0,0,0,115.5697,0,1969.5097,503,120,0,39.798,1763.2107,23.1333,3788.18,63.7533,2445.8573,0,0,0,93.1967,0,0,116.1533,0,0,0,0,0,0,0,992.6127,140.6167,109.8,0,0,2.996,0,0,0,0.7,109.8,156.0667,361.6133,272.9357,0,98.8158,0,0,519.9717,115.3253,0,591.6977,1266.759,0,0,470.206,105.6367,0,0,834.2836,71.9,0,459.865,0,0,1200.8707,10114.7667,65.6333,0,0,0
May-04,0,8,0,3.6129,0,358.2771,101.371,0,226.5206,0,0,0,699.6745,0,0,0,607.9355,0,158.659,896.2116,193.0142,2271.5613,1093.6727,0,7.2581,0,39.6129,0,121.0632,70.3094,38.0645,0,0,0,0,0,0,191.62,1569.7284,0,0,0,2243.5174,376.2726,0,0,0,0,0,0,113.2603,0,1917.151,0,101,0,39.4652,1661.2232,22.2581,3752.7565,50.8645,2098.7858,0,0,0,137.7581,0,0,183.425,0,0,0,0,0,0,0,1150.249,44.5355,47.1935,0,0,22.7116,0,0,0,1.4194,47.1935,160.9355,327.249,286.479,0,136.7847,0,0,637.4726,127.211,0,1903.0155,1156.7584,0,0,509.0055,103.4177,0,0,827.7844,80.4194,0,499.8,0,0,1171.3755,10452,67.6129,0,0,0
Jun-04,0,5,0,28.6333,0,349.5837,167.75,0,217.2123,0,0,0,655.93,0,0,0,506.4333,0,127.2977,873.62,196.186,2749.88,831.1283,15.2,0,0,51.2,0,132.673,66.9107,31.2667,0,0,0,0,0,0,183.2673,1573.5627,0,0,0,2333.5107,482.405,0,0,0,0,0,0,102.62,0,2080.3053,348,139,0,60.434,1758.304,23.1333,3309.6213,1016.4033,2146.3897,0,0,0,183.4733,0,0,120.978,0,0,0,0,0,0,0,1085.3413,96.8977,117.8667,0,0,4.2443,0,0,0,0.4,117.8667,271.4,375.0517,294.063,0,142.3448,0,0,676.1958,130.7183,0,1030.9927,1233.468,0,0,289.641,107.8477,0,0,880.6056,42.7,0,539,0,0,1123.7113,10532.9667,0,0,0,0
Jul-04,0,4,0,8.0968,0,414.8597,158.7097,0,229.831,0,0,0,755.3061,0,0,0,499.3871,0,109.2406,919.5019,206.7687,2269.2,1062.5374,0,9.3226,0,58.5806,0,128.3932,64.5106,44.1613,0,32.5529,0,0,0,0,276.0184,1838.529,0,0,0,2319.2826,424.6403,0,0,0,0,0,0,92.4526,0,2009.6326,404,110,0,75.6019,1753.3419,0,4089.8745,50.1581,2065.5019,0,0,0,191.6839,0,0,155.0065,0,0,0,0,0,0,0,1087.0303,97.9781,49.6774,0,0,18.6042,0,0,0,0.3871,49.6774,129.3548,375.2487,294.5623,0,167.0468,0,0,557.9696,118.2258,0,770.1765,1143.3542,0,0,458.1287,109.599,0,0,829.8985,97.4194,0,494.5839,0,0,1301.0148,10298.4839,67.5806,0,0,0
Aug-04,0,9,0,34.8065,0,351.1448,167.6613,0,230.5403,0,0,0,720.3581,0,0,0,448.5484,0,119.6445,961.8903,198.6513,2203.0839,1035.8452,0,16.4839,0,39,0,138.5606,88.6719,52.3548,0,0,0,0,0,0,213.2545,1736.2548,0,0,0,2269.3355,327.1935,0,0,0,0,0,0,100.4919,0,1953.2877,357,0,0,58.7223,1871.1019,0,4084.8819,1043.9,2079.291,0,0,0,186.5032,0,0,212.0392,0,0,0,0,0,0,0,1108.8135,65.0713,103.0323,0,0,6.5235,0,0,0,2.2258,103.0323,255.2258,375.9581,237.9797,0,152.521,0,0,644.3681,96.7087,0,4148.3316,1240.4758,0,0,406.5387,97.9497,0,0,904.1048,65.1935,0,510.7065,0,0,1056.5729,10459.9355,64.2258,0,0,0
Sep-04,0,7,0,0,0,373.9047,184.25,0,103.1087,0,0,0,647.5773,0,0,0,374.4333,0,109.217,961.4633,191.759,2525.4,992.1488,0,7.4667,0,39.8,0,162.9703,96.8707,41.4333,0,33.638,0,0,0,0,194.3223,1685.7113,0,0,0,2234.276,351.575,0,0,0,0,0,0,117.28,0,2077.603,0,0,0,59.9427,1844.9067,0,3803.1657,24.3333,2249.5697,0,0,0,196.1267,0,0,211.1328,0,0,0,0,0,0,0,911.3833,93.0627,50.7667,0,0,0,0,0,0,0,50.7667,240.4,362.835,332.387,0,161.6077,0,0,664.2172,121.1893,0,735.286,1196.289,0,0,406.824,90.1597,0,0,817.7052,0,0,435.365,0,0,1194.5873,9697.4333,0,0,0,0
Oct-04,0,7,0,14.6129,0,404.399,174.9194,0,226.5206,0,0,0,676.3758,0,0,0,423.7097,0,109.2406,798.3923,191.2103,2191.2774,1067.2451,0,8.5161,0,39.4839,0,119.6445,73.2087,46.871,0,32.5529,0,0,0,0,236.3155,1774.2768,0,0,0,2369.471,298.5048,0,0,0,0,0,0,106.4032,0,1902.6487,315,0,0,76.0774,1566.0181,22.5161,4130.0529,47.0968,2241.431,0,0,0,172.1387,0,0,199.2471,0,0,0,0,0,0,0,837.2335,133.1116,76.2581,0,0,21.5035,0,0,0,1.0968,76.2581,200.9355,354.2045,314.0571,0,102.8911,0,0,670.3764,102.62,0,495.8406,1152.0552,0,0,442.9132,95.81,0,0,851.6076,20.1935,0,419.8984,0,0,1086.0032,10362,32.2258,0,0,0
Nov-04,0,8,0,0.4667,0,451.2897,169.5,0,229.9177,0,0,0,666.985,0,0,0,364.1,0,128.7637,883.2467,196.419,2713.28,929.0354,0,17.6333,0,40.1333,0,137.3153,68.908,51.1667,0,33.396,0,0,0,0,227.4873,1815.764,0,0,0,2299.1027,364.56,0,0,0,0,0,0,101.887,0,1671.2703,320,0,0,78.6133,1776.4587,0,4324.4703,103.1733,2909.676,0,0,0,184.2033,0,0,145.7078,0,0,0,0,0,0,0,993.5913,68.7743,76.2,0,0,5.992,0,0,0,0.7,76.2,252.2,360.3917,279.323,0,180.6203,0,0,627.2721,140.2473,0,446.119,1107.351,0,0,470.206,100.7233,0,0,1001.7742,46.2,0,488.04,0,0,1240.0787,10238.4667,65.5667,0,0,0
Dec-04,0,8,0,11.129,0,468.5894,149.2742,0,230.5403,0,0,0,726.5394,0,0,0,421.4839,0,112.0781,810.0374,193.4652,2857.1613,1040.0827,0,8.3548,0,39.0645,0,143.999,43.4903,31.8387,0,32.3187,0,0,0,0,204.4581,1645.5316,0,0,0,2191.1574,555.5177,0,0,0,0,0,0,116.0977,0,1648.5026,0,0,0,31.3819,1711.0813,0,3965.2977,64.9935,2187.2258,0,0,0,242.0774,0,0,174.5013,0,0,0,0,0,0,0,804.3219,126.6787,90.3548,0,0,35.0339,0,0,0,1.7419,90.3548,158.0968,370.5197,234.4135,0,263.6434,0,0,634.8776,145.4177,0,6491.0548,1255.7613,0,0,384.191,106.7461,0,0,923.2155,87.0645,0,471.5855,0,0,1117.1361,10100.6452,32.8387,0,0,0
Jan-05,0,8,0,8.7097,0,319.5252,152.1774,0,0,0,0,0,662.349,0,0,0,387.2903,0,107.5855,909.9529,207.4452,1846.529,864.3414,0,8.0323,100.2626,57.7419,0,150.6197,47.1145,60.3548,0,32.3187,22.6774,0,0,0,191.3823,1705.9335,0,0,0,2316.8697,330.75,0,0,0,0,0,0,136.4326,0,2048.3845,410,0,0,78.9303,1772.8103,0,4577.721,58.871,2489.1581,0,0,0,153.771,0,0,201.8746,0,0,0,0,0,0,0,1113.7858,47.0097,0,0,0,22.9532,0,89.9677,0,0.7097,94.5161,278.0323,372.1748,252.7197,0,143.5634,0,0,581.6746,71.8813,0,393.7558,1242.8274,0,0,368.2623,109.1235,0,0,843.5899,97.8065,0,408.7548,0,0,1094.5161,9996.8065,32.2258,0,0,0
Feb-05,0,4,0,3.7857,0,426.9336,155.8929,0,0,0,0,0,673.3021,0,0,0,483.4286,0,54.1896,1069.8493,207.7029,2705.7857,1175.3382,0,0,52.7208,43.1429,0,137.9611,50.825,27.1071,0,35.2629,12.4643,0,0,0,236.6296,1892.4421,0,0,0,2326.0129,430.5,0,0,0,0,0,0,142.6732,0,1827.2336,330,0,0,42.1143,1709.36,0,4127.2,90.9893,2376.825,0,0,0,159.2964,0,0,199.4807,0,0,0,0,0,0,0,1126.4279,113.1325,0,0,0,12.5725,0,76.2857,0,0.8571,88.8214,210.8929,366.7618,247.1582,0,160.2854,0,0,555.0816,141.6261,0,406.0889,1205.9743,0,0,380.3446,105.2857,0,0,795.0276,119.2857,0,390.8625,0,0,1004.705,10218.7143,35.6429,0,0,0
Mar-05,0,0,0,3.2581,0,498.5448,153.1452,0,0,0,0,0,713.2258,0,0,0,318.4839,0,105.4574,832.1632,203.6119,2708.4,1053.5016,16.7419,0,78.2479,47.9032,0,147.0729,73.9335,51.7742,0,32.3187,26.1613,0,0,0,185.201,1755.0252,0,0,0,2359.0955,319.3694,0,0,0,0,0,0,132.1765,0,2017.2403,365,0,0,75.3642,1565.5432,0,4305.2687,71.8226,2473.4671,0,0,0,188.1516,0,0,180.1761,0,0,0,0,0,0,0,969.8271,98.4729,0,0,29,0,0,123.5806,0,0,76.871,146.1935,344.51,288.6187,0,194.8879,0,0,991.7562,86.5413,0,403.3865,1042.47,0,0,369.451,78.6926,0,0,864.1135,75.2581,0,454.5145,0,0,1031.0342,10241.8387,64.1935,0,0,0
Apr-05,0,8,0,9.0667,0,394.7863,148.75,0,0,0,0,0,727.1733,0,0,0,210.6333,0,106.5293,784.5733,191.992,2989,1108.6575,13.3333,9.9,99.1539,30.5,0,145.867,69.4073,51.3667,0,33.154,12.7333,0,0,0,232.892,1774.9827,0,0,0,2258.4613,308.7,0,0,0,0,0,0,88.4487,0,1911.2867,429,0,0,68.7867,1698.9333,0,3781.547,0,2146.144,0,0,0,198.8033,0,0,128.9376,0,0,0,0,0,0,0,1039.0993,100.7327,0,0,0,0,0,91.9667,0,1.1333,90.1333,216.0667,314.457,242.9643,0,119.5797,0,0,643.2426,108.7283,0,391.8113,1158.381,0,0,517.8653,88.1943,0,0,805.759,112.8333,0,506.905,0,0,1132.508,10224.4667,33.3333,0,0,0
May-05,0,5,0,6.0645,0,359.4658,168.3871,0,0,0,0,0,576.9997,0,0,0,455.4839,0,138.5606,866.8658,189.6319,2458.1032,1027.7001,0,16.5161,60.5405,48.2903,0,128.6297,46.3897,23.1613,0,65.8084,12.2903,0,0,0,204.9335,1793.0471,0,0,0,2287.4323,291.1548,0,0,0,0,0,0,117.0435,0,1905.0261,411,0,0,73.9377,1827.6542,0,3841.4342,121.0387,2475.8445,0,0,0,161.7774,0,0,183.2133,0,0,0,0,0,0,0,1201.3923,102.9265,16.0645,0,0,0,0,94,0,0,82.8387,206.871,298.6384,247.9648,0,136.7847,0,0,677.6565,108.7677,0,715.4194,1194.6194,0,0,433.879,81.7832,0,0,918.2609,86.6774,0,543.4258,0,0,1201.049,10432.2581,33.0968,0,0,0
Jun-05,0,6,0,7.1667,0,417.6333,179.5,0,0,0,0,0,449.0787,0,0,0,216.6,0,152.7083,838.0013,192.458,2745,911.6451,0,16.4,93.9613,59.6,0,145.3783,78.8947,41.3333,0,33.638,20.8667,0,0,0,242.473,1323.404,0,0,0,2160.972,340.305,0,0,0,0,0,0,119.479,0,1864.3643,524,0,0,59.697,1790.1973,5.9333,4001.6643,187.3667,2001.4463,0,0,0,145.7567,0,0,160.5927,0,0,0,0,0,0,0,1092.4367,114.5387,17.6333,0,0,22.9693,0,58.8,0,1.9333,112.4667,274.4,336.6913,287.6757,0,209.1393,0,0,731.8931,94.8013,0,350.2987,1121.445,0,0,378.5723,59.697,0,0,852.452,113.6333,0,468.195,0,0,1119.1873,10765.1,33.8667,0,0,0
Jul-05,0,8,0,3.0645,0,429.3619,158.4677,0,0,0,0,0,555.1274,0,0,0,263.7742,0,114.2061,952.5742,202.9355,2613.9484,956.5088,0,7.0968,43.0723,48.9355,0,172.8461,76.3497,50.9032,0,66.0426,12.2581,0,0,0,136.9394,1806.7639,0,0,0,2209.4955,460.679,0,0,0,0,0,0,124.3735,0,1820.39,573,0,0,76.5529,1915.7368,11.2258,4217.0665,44.9774,2378.1326,0,0,0,173.7871,0,0,160.8917,0,0,0,0,0,0,0,967.4594,74.2258,12.2581,0,0,21.5035,0,0,0,0,121.3548,183.3226,362.9532,282.1997,0,218.3713,0,0,639.2881,89.3787,0,337.6229,1248.2361,0,0,407.7274,108.4103,0,0,884.4012,79.9032,0,545.3226,0,0,1092.5703,10377.3226,31.4839,0,0,0
Aug-05,0,8,0,0,0,324.0423,138.1452,0,0,0,0,0,691.1158,0,0,0,431.9355,0,150.6197,859.18,195.0435,2068.4903,979.3445,0,18.0645,100.0234,48.5484,0,168.8265,48.3226,51.8387,0,32.0845,25.129,0,0,0,142.4074,1754.3032,0,0,0,2354.7523,414.6823,0,0,0,0,0,0,130.7577,0,2009.1571,399,0,0,58.009,1779.4581,21.9032,4100.5729,7.3,2206.4829,0,0,0,166.2516,0,0,133.1041,0,0,0,0,0,0,0,1049.62,114.8026,12.871,0,29,0,0,95.0323,0,1.0968,83.3548,212.5484,350.8942,246.5384,0,206.5085,0,0,796.176,101.9106,0,486.7603,1171.5735,0,0,369.2132,103.8932,0,0,861.2827,98.2581,0,465.1839,0,0,1149.2419,10404.0645,31.4839,0,0,0
Sep-05,0,8,0,2.5,0,316.4187,169.75,0,0,0,0,0,725.6993,0,0,0,244.7,0,155.1517,892.6327,188.264,2647.4,1074.1184,16.3,9.5667,72.4491,39.7333,0,174.9427,25.466,23.5333,0,67.518,7.7333,0,0,0,139.7843,1659.6013,0,0,0,2369.1653,403.76,0,0,0,0,0,0,135.3607,0,2069.9873,200,0,0,60.434,1934.6987,11.6,3925.262,125.56,2107.083,0,0,0,221.4333,0,0,218.0408,0,0,0,0,0,0,0,951.0193,103.8007,16.7333,0,0,17.976,0,101,0,1.5,83.6667,213.6333,379.2053,291.115,0,211.1407,0,0,732.7768,123.877,0,625.249,1193.373,0,0,367.5173,114.235,0,0,823.1813,95.1667,0,445.41,0,0,1116.4227,9155,34.7,0,0,0
Oct-05,0,7,0,2.7742,0,429.8374,166.9355,0,0,0,0,0,693.2555,0,0,0,291.2258,0,167.4077,895.28,187.6026,2656.4516,1119.7364,0,18.5161,83.0337,39.4194,0,171.191,55.571,30.8065,0,47.5413,25.7742,0,0,0,171.8874,1800.9884,0,0,0,2360.5432,402.3532,0,0,0,0,0,0,128.3932,0,1846.5416,302,0,0,57.7713,1840.7123,28.1613,4166.1897,93.7226,2497.7168,0,0,0,186.5032,0,0,197.0179,0,0,0,0,0,0,0,1100.2897,83.8752,12.8065,0,29,40.3494,0,105.5484,0,0.2903,95.6129,243.0323,401.9677,270.5503,0,141.3845,0,0,609.1049,105.9303,0,410.8158,1272.6929,0,0,370.6397,101.5158,0,0,799.4587,95.4839,0,537.0242,0,0,1091.111,9443.5806,62.1613,0,0,0
Nov-05,0,8,0,2.7667,0,325.754,162.5,0,0,0,0,0,627.924,0,0,0,356.6667,0,130.7183,1050.7507,192.924,2520.52,1079.3742,17.2,6.6667,74.18,30.4,0,160.7713,40.1963,42.2333,0,49.126,8.1667,0,0,0,187.198,1614.344,0,0,0,2244.9973,430.955,0,0,0,0,0,0,154.1743,0,1893.8443,0,0,0,80.0873,2081.1627,11.3,4107.301,1073.83,2379.2817,0,0,0,201.9667,0,0,225.5792,0,0,0,0,0,0,0,941.4773,97.9203,17.1667,0,0,25.7157,0,70.9333,0,0.9,92.8,224.5,392.6437,278.3403,0,169.8632,0,0,910.3185,147.333,0,446.6877,1223.019,0,0,435.567,98.2667,0,0,624.774,76.6667,0,450.065,0,0,958.5853,10261.7333,33.8333,0,0,0
Dec-05,0,8,0,2.0968,0,349.0052,177.5806,0,0,0,0,0,650.6997,0,0,0,395.4194,0,101.2013,824.9432,189.8574,2661.1742,1201.8865,11.871,16.8387,85.1874,38.7419,0,158.659,56.2958,51.2581,0,46.8387,13.5484,0,0,0,242.7345,1787.031,0,0,0,2368.7471,389.7871,0,0,0,0,0,0,145.8906,0,2100.2123,155,0,0,58.009,1738.3845,17.0323,4416.2942,0,2422.3526,0,0,0,180.3806,0,0,207.3681,0,0,0,0,0,0,0,1070.9297,83.8752,9.6774,0,0,30.6848,0,96.3226,0,0,93.0968,128.3871,395.82,229.6587,0,216.9187,47.4774,0,639.5483,151.329,0,527.7594,1196.0303,0,0,470.729,106.7461,0,0,850.7834,89.6129,0,427.9597,0,0,946.1484,9996.3226,29.9355,0,0,0
Jan-06,0,6,0,5.6129,0,389.4213,165.2419,0,0,0,0,0,702.7652,0,0,0,213.7742,0,147.3094,724.0961,271.4826,3123.9871,873.5215,0,8.3548,134.2419,38.7419,0,159.1319,55.571,27.129,0,46.8387,20.4839,0,0,0,191.3823,1719.891,0,0,0,2294.9123,500.7484,0,0,0,0,0,0,133.1223,0,2144.67,234,0,0,77.0284,1655.5252,10.3548,4339.2658,184.8548,2555.4881,0,0,0,150.9452,0,0,155.0065,0,0,0,0,0,0,0,1016.4716,122.72,12.871,0,0,3.8658,0,0,0,0,83.0323,256.9032,390.1452,259.3765,0,145.9844,47.4774,0,741.5811,132.6494,0,484.0087,1226.6013,0,0,376.1077,111.0255,0,0,826.0101,79.4839,0,335.9661,0,0,951.0129,9713.3226,32.3226,0,0,0
Feb-06,0,8,0,5.1429,0,437.1989,141.1607,0,0,0,0,0,644.0854,0,0,0,334.0357,0,134.0343,808.1243,208.9511,2920.1571,910.0289,17.75,9.9643,76.2994,42.0357,0,143.9821,57.245,53.6429,0,51.8571,22.1429,0,0,0,205.0439,1548.2164,0,0,0,2137.41,379.575,0,0,0,0,0,0,138.7464,0,2373.9296,167,0,0,63.6979,1854.72,23.6786,4449.6375,3.3893,2447.6296,0,0,0,203.6179,0,0,226.892,0,0,0,0,0,0,0,994.8321,104.6407,17.8214,0,0,7.2225,0,0,0,0,120,215.1429,431.4229,283.745,0,254.902,52.5643,0,820.135,138.7464,0,587.9607,1184.3646,0,0,455.8871,113.7086,0,0,732.8063,88,0,353.0625,0,0,1014.13,9896.5714,69.7857,0,0,0
Mar-06,0,7,0,3.9677,0,432.9281,142.9839,0,0,0,0,0,685.6477,0,0,0,430.5161,0,174.5013,729.6858,197.5239,3005.9226,1079.6332,0,18.6129,95.2375,38.7097,0,114.9155,50.4971,37.4839,0,47.0729,26.4194,0,0,0,252.2442,1580.7981,0,0,0,2069.7884,358.9645,0,0,0,0,0,0,164.5703,0,2155.6061,130,0,0,77.9794,1732.449,20.0323,5072.6997,69.2323,2177.9539,0,0,0,199.4548,0,0,228.0513,0,0,0,0,0,0,0,1024.7587,107.1326,16.0968,0,0,0,0,0,0,0,121.0968,194.7419,328.4313,261.9916,0,192.2248,23.7387,0,685.8338,122.4819,0,523.6319,1242.5923,0,0,400.5952,114.8294,0,0,905.7563,99.5484,0,445.0306,0,0,1145.5935,9828.0645,30.6452,0,0,0
Apr-06,0,8,0,0.0667,0,356.2167,118.25,0,0,0,0,0,670.9157,0,0,0,337.5333,0,161.5043,884.9313,172.187,2935.32,1053.5879,12.3333,8.9667,24.9739,28.1,0,135.605,68.159,46.7333,0,48.642,3.3667,0,0,0,190.883,1487.0267,0,0,0,2257.7133,310.905,0,0,0,0,0,0,122.8997,0,2002.1833,286,0,0,58.223,1626.3147,22.2333,3947.372,83.4633,2466.9847,0,0,0,192.9633,0,0,230.6192,0,0,0,0,0,0,0,727.1493,70.3083,9.3333,0,0,0,0,0,0,0,90.6667,209.1333,354.2833,321.5777,0,185.6237,24.53,0,546.1911,120.7007,0,445.8347,1252.908,0,0,350.812,117.183,0,0,812.2305,108.5,0,526.75,0,0,1077.9687,9831.7667,67.2667,0,0,0
