Country,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bermuda,Bolivia,Brazil,Brunei Darussalam,Bulgaria,Canada,Chile,China,Chinese Taipei,Colombia,Costa Rica,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt (Arab Rep.),El Salvador,Equatorial Guinea,Estonia,Eswatini,Finland,France,Gabon,Gambia,Georgia,Germany,Greece,Grenada,Guatemala,Guyana,Haiti,Honduras,Hong Kong China,Hungary,Iceland,India,Indonesia,Iran (Islamic Rep.),Iraq,Ireland,Italy,Jamaica,Japan,Kazakhstan,Korea,Kuwait,Latvia,Libya,Lithuania,Luxembourg,North Macedonia,Malaysia,Malta,Mauritius,Mexico,Moldova,Morocco,Myanmar,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russian Federation,Saudi Arabia,Singapore,Slovakia,Slovenia,South Africa,Spain,Sudan,Suriname,Sweden,Switzerland,Syria (Arab Rep.),Tajikistan,Thailand,Trinidad/Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Venezuela,Vietnam,Yemen
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-11,0,5,0,0,0,388.6447,147.6457,0,220.363,0,0,0,626.6957,0,0,0,302.2,0,134.872,642.664,171.255,4989.8,848.0384,79.1667,7.9,50.6897,0,0,58.7143,82.2983,34.9667,0,83.974,12,0,0,0,205.1317,1315.545,0,0,0,1822.1097,271.953,0,0,0,0,0,0,132.66,0,3131.7587,240.0333,0,0,81.07,1526.5727,22.9,3286.0373,0,2563.286,0,0,0,206.59,0,0,184.4968,0,0,0,0,77.1393,0,0,1042.6093,112.5153,0,0,0,29.2343,0,0,15.2333,0,62.2,162,571.4207,194.8137,0,151.8512,0,0,558.5519,125.29,0,365.6527,1144.8067,0,0,305.118,83.0353,0,0,760.656,80.3667,49.4723,422.5467,111.0413,0,965.9613,9005.7667,0,11,0,0
Oct-11,0,4,0,0,0,434.83,146.2113,0,225.1416,0,0,0,536.1081,0,0,0,391.9032,0,74.2458,746.7474,114.0948,4911.4839,922.1376,96.7742,0,58.1475,0,0,137.6526,9.5097,32.1613,0,60.8903,11.8387,0,0,0,193.5219,1302.3503,0,0,0,1999.4097,305.9739,0,0,0,0,0,0,122.4371,0,2988.6539,218.6452,0,0,44.6955,1368.9181,21.7097,3193.8252,0,2535.9932,0,0,0,164.6032,0,0,216.0873,0,0,0,0,122.6748,0,0,782.8842,91.2929,0,0,0,18.5439,0,0,15.9677,0,87.3871,195.2903,462.6458,267.9352,0,81.8287,0,0,783.5723,125.29,0,369.5416,985.2026,0,0,331.65,86.7758,0,0,718.4235,60.9355,14.6358,368.0245,96.5232,0,996.6142,9028.5484,0,10,0,0
Nov-11,0,5,0,0,0,429.4253,166.562,0,229.207,0,0,0,462.3447,0,0,0,372.2,0,115.081,735.0347,135.606,5536.36,614.4822,137,0,19.5341,0,0,151.5763,58.96,17.5,0,55.418,12.3667,0,0,0,255.739,1282.6257,0,0,0,1859.451,387.9077,0,0,0,0,0,0,130.2033,0,3648.15,218.6333,0,0,61.4167,1411.355,34.4,3484.0447,0,2572.13,0,0,0,194.4233,0,0,208.6037,0,0,0,0,75.911,0,0,913.143,79.1047,0,0,0,5.159,0,0,21.3333,0,75.9667,171.7,429.9167,196.5333,0,102.068,0,0,476.9684,126.5183,0,409.44,1211.3823,0,0,382.9943,102.6887,0,0,767.5873,89.1667,0,366.7803,104.4083,0,1141.613,8826.4333,0,54,0,0
Dec-11,0,2,0,0,0,521.3681,154.5323,0,229.6587,0,0,0,569.1542,0,0,0,255.7742,0,94.3442,547.0442,197.5239,5175.9484,871.8773,101.3226,0.3226,4.7858,0,0,141.4565,70.1339,30.8387,0,50.82,11.9032,0,0,0,214.681,1316.8526,0,0,0,1828.711,337.3558,0,0,0,0,0,0,101.0403,0,3212.8445,189.4516,0,0,66.5677,1261.9342,22.3871,3643.6329,0,2646.3055,0,0,0,141.2903,0,0,272.0815,0,0,0,0,147.8755,0,0,1017.7732,111.501,0,0,0,0,0,0,19.9677,0,113.4194,157.9032,550.6103,224.1906,0,101.1965,0,0,360.5635,105.3197,0,276.8123,1016.8223,0,0,463.359,100.5648,0,0,735.5463,71.3226,0,281.011,95.5723,0,1066.5103,8715.7419,0,33,0,0
Jan-12,0,6,0,0,0,498.3071,140.03,0,226.8058,0,0,0,603.6268,0,0,0,304.9032,0,144.9448,657.3565,174.299,5527.7806,735.4839,0,0.4516,72.505,0,0,129.8071,72.9868,28.871,0,59.251,12.7742,0,0,0,238.6929,1264.5494,0,0,0,1879.35,421.7542,0,0,0,0,0,0,123.8635,0,4022.1181,190,0,0,37.801,1643.0345,33.6452,3840.4832,0,2419.0242,0,0,0,212.8774,0,0,209.9977,0,0,0,0,77.0284,0,0,966.421,108.8858,0,0,0,12.6003,0,0,20.2903,0,106.7419,215.5161,463.5968,292.1848,0,104.8279,0,0,1092.8102,112.6897,0,372.8435,1098.3677,0,0,399.1687,66.5677,0,0,906.1043,81.4839,16.1242,329.9858,89.6287,0,1165.6487,8572.2258,29.0645,35,0,0
Feb-12,0,6,0,0,0,497.6021,143.3338,0,224.9121,0,0,0,638.3945,0,0,0,206.8621,0,98.5759,750.7234,127.5072,5967.0621,760.2503,0,0,0,0,0,139.7759,89.2024,31.069,0,52.0717,13.2759,0,0,0,178.9131,1070.9372,0,0,0,1862.5769,414.499,0,0,0,0,0,0,120.4614,0,3779.5393,316.8276,0,0,82.849,1333.2076,22.5862,3731.2531,0,2914.7079,0,0,0,151.7897,0,0,193.6923,0,0,0,0,111.5666,0,0,1158.3607,88.1859,0,0,0,9.149,0,0,18.069,0,75.1379,238.4828,472.1883,175.8634,0,52.7938,0,0,761.7547,116.9034,0,487.0924,1321.5172,0,0,431.2721,46.5072,0,0,973.3855,72.8621,33.4117,335.2079,107.7545,0,1158.1066,8557.6897,34.8966,21,0,0
Mar-12,0,7,0,0,0,504.2506,141.6942,0,209.2129,0,0,0,595.7813,0,0,0,277.0323,0,92.2161,632.869,154.231,5560.8387,929.0729,0,0,35.8935,0,0,132.8977,61.5752,31.5484,0,46.8387,12.129,0,0,0,212.779,1001.369,0,0,0,1710.0777,372.5416,0,0,0,0,0,0,101.7535,0,3553.7665,210.871,0,0,68.4697,1350.8497,20,3699.0268,0,2138.0132,0,0,0,164.3677,0,0,265.3711,0,0,0,0,83.2097,0,0,1054.6232,163.8042,0,0,0,22.5855,0,0,20.0645,0,90.3226,221.2581,512.0961,234.4135,0,118.8695,0,0,746.2366,107.6971,0,502.1694,981.161,0,0,447.9058,34.4726,0,0,957.3211,71.1613,16.1242,407.7274,17.5929,0,1068.1745,8766.6774,29.0323,10,0,0
Apr-12,0,7,0,0,0,413.9483,161.403,0,224.048,0,0,0,654.456,0,0,0,431.3667,0,131.94,632.346,162.867,5431.44,967.8254,0,0,39.5627,0,0,118.4113,87.9487,17,0,66.55,12.9333,0,0,0,175.1603,979.2273,0,0,0,1819.653,499.686,0,0,0,0,0,0,88.44,0,3591.8923,327.4667,0,0,68.541,1125.8903,22.3333,3602.2103,0,2752.4493,0,0,0,146.9733,0,0,257.6662,0,0,0,0,72.226,0,0,1067.913,66.8213,0,0,0,25.3037,0,0,33.4,0,83.9,90.7667,472.9083,235.3487,0,102.5683,0,0,736.3629,81.07,0,517.4867,1110.659,0,0,427.9513,50.853,0,0,899.2552,67.7333,32.5543,378.081,16.951,0,1170.356,8591.4667,33.8,42,0,0
May-12,0,8,0,0,0,520.8926,139.7923,0,226.5681,0,0,0,703.0029,0,0,0,312.7419,0,137.6148,791.6806,148.8194,6016.5677,909.7711,0,0,39.2436,0,0,128.8561,45.4087,30.6129,0,66.7452,25.4839,0,0,0,191.3823,1023.0035,0,0,0,1786.1552,383.0023,0,0,0,0,0,0,95.0968,0,3467.7039,216.3226,0,0,50.4013,1409.5719,0,3397.3323,0,2690.2877,0,0,0,23.5484,0,0,305.3423,0,0,0,0,99.6139,0,0,1195.8419,87.9645,0,0,0,84.3984,0,0,20.1935,0,91.0323,158.9677,481.1897,197.0881,0,112.0908,0,0,907.945,109.3613,0,465.2977,988.7687,0,0,392.2742,40.1784,0,0,849.4875,69.5806,30.76,323.329,16.8797,0,1145.2029,8908.8065,52.3548,21,0,0
Jun-12,0,14,0,0,0,446.1307,154.2787,0,203.412,0,0,0,708.7483,0,0,0,474.9333,0,116.0583,665.7567,155.644,5299.68,744.0508,0,0,64.7839,0,0,161.6487,51.59,48.3,0,87.604,11.8667,0,0,0,173.6863,1235.4577,0,0,0,1851.344,311.014,0,0,0,0,0,0,88.1943,0,3358.0177,251.0333,0,0,81.807,1448.942,22.5,3071.5703,0,2570.4103,0,0,0,145.5133,0,0,149.2877,0,0,0,0,95.5643,0,0,933.2877,90.4053,0,0,0,56.2577,0,0,20.1667,0,82.1667,164.7333,470.4517,265.0743,0,130.0867,0,0,1065.8466,100.7233,0,542.7923,1190.5007,0,0,416.6507,41.0263,0,0,867.3218,76.8333,16.4053,460.3793,18.425,0,1099.8497,9100.8,59.5,30,0,0
Jul-12,0,6,0,0,0,568.6787,159.2871,0,227.9945,0,0,0,685.1723,0,0,0,378.9355,0,130.2848,747.6984,191.8868,5154.6968,844.8043,0,0,80.4015,0,0,164.5174,59.4355,16.0968,0,122.7174,13.0323,0,0,0,169.9855,1296.8823,0,0,0,1910.2565,418.9013,0,0,0,0,0,0,101.0403,0,3293.6768,256.0323,0,0,42.0803,1426.9271,33.2258,3455.8168,0,2520.7777,0,0,0,213.3484,0,0,215.4662,0,0,0,0,117.6823,0,0,1024.9055,94.6213,0,0,0,18.5439,0,0,19.9677,0,92.5161,154.7419,485.7068,223.4774,0,64.3977,0,0,777.0461,117.6823,0,476.5794,1256.7039,0,0,438.6339,69.8961,0,0,811.6181,64.3226,15.6281,345.9145,15.4532,0,1107.6397,8606,47.4516,51,0,0
Aug-12,0,7,0,0,0,612.1855,157.6229,0,217.0584,0,0,0,624.3103,0,0,0,137.4516,0,132.6494,780.7445,145.4371,4344.7742,932.4961,0,0,45.2259,0,0,152.1548,100.0894,33.8065,0,118.0335,11.7419,0,0,0,262.2294,1397.2094,0,0,0,1891.9503,437.2074,0,0,0,0,0,0,123.3881,0,3393.7661,243.2581,0,0,46.5974,1649.6913,33.5484,3342.8894,0,2294.9229,0,0,0,188.6226,0,0,123.1577,0,0,0,0,117.2068,0,0,1051.0571,121.9616,0,0,0,36.6123,0,0,19.3226,0,98.5161,178.5484,483.3294,249.1535,0,132.669,0,0,681.6986,117.6823,0,521.4306,1293.3161,0,0,395.6026,92.9571,0,0,796.6271,100.129,30.2639,498.0694,21.3968,0,1146.3916,8630.9677,29.0645,46,0,0
Sep-12,0,0,0,0,0,480.524,163.3683,0,225.0307,0,0,0,580.5103,0,0,0,299.5333,0,136.5823,644.875,178.711,4899.52,915.4125,0,0,56.3768,0,0,141.0127,46.1853,36.6,0,107.448,0,0,0,0,196.5333,1035.7307,0,0,0,1989.4087,397.98,0,0,0,0,0,0,129.712,0,3541.285,279.5333,0,0,59.697,1289.75,23.4333,3195.3863,0,2648.5323,0,0,0,219,0,0,303.7892,0,0,0,0,58.96,0,0,990.2823,114.7263,0,0,0,26.0407,0,0,18.9,0,105.9667,168.5,528.6747,233.629,0,101.0673,0,0,687.4686,100.7233,0,485.6413,1260.7613,0,0,453.255,84.018,0,0,758.5655,56.5667,15.38,429.1797,17.1967,0,954.415,8375.4667,31.6,11,0,0
Oct-12,0,8,0,0,0,439.8226,174.0271,0,200.4165,0,0,0,607.1929,0,0,0,114.8065,0,144.9448,731.2942,145.4371,5591.5355,927.6605,0,0,72.505,0,0,136.9394,80.8323,32.0968,0,94.8484,0,0,0,0,261.0406,1096.4658,0,0,0,2001.3116,489.0352,0,0,0,0,0,0,129.0939,0,3403.2758,335.1613,0,0,100.8026,1450.2258,22.3871,3300.3335,0,2566.1865,0,0,0,212.8774,0,0,201.4843,0,0,0,0,163.5665,0,0,813.0774,112.9274,0,0,0,26.3894,0,0,20.7742,0,102.2903,146.5806,520.8926,186.8652,0,104.8279,0,0,863.713,112.9274,0,347.2535,1255.0397,0,0,413.1955,92.7194,0,0,877.9159,0,30.0158,419.6145,11.8871,0,874.6526,8091.4516,59.9677,7,0,0
Nov-12,0,4,0,0,0,556.9263,137.819,0,228.47,0,0,0,631.1177,0,0,0,457.2333,0,116.7913,850.2523,189.429,5702.28,1100.2368,0,0,27.1993,0,0,149.3653,79.3503,0,0,174.966,0,0,0,0,171.9667,1198.8533,0,0,0,2044.9293,468.732,0,0,0,0,0,0,124.3073,0,3703.1793,335.1333,0,0,39.3067,1337.1637,33.1,3129.5477,0,2488.849,0,0,0,217.7833,0,0,142.9935,0,0,0,0,137.3277,0,0,827.651,134.134,0,0,0,5.6503,0,0,18.0333,0,99.6333,264.2333,580.5103,169.2643,0,75.05,0,0,1011.1927,103.18,0,365.084,1274.7643,0,0,438.515,100.4777,0,0,769.0503,1.6667,0,419.1073,19.899,0,1118.5203,8129.8333,31.7333,20,0,0
Dec-12,0,7,0,0,0,440.5358,133.1355,0,225.8548,0,0,0,641.4277,0,0,0,342.3226,0,111.3687,683.2703,149.0448,5589.1742,822.7906,0,0,19.3825,0,0,153.819,123.3881,0,0,223.889,0,0,0,0,237.9797,1114.0587,0,0,0,1847.7303,417.7126,0,0,0,0,0,0,91.5306,0,3597.7487,209,0,0,33.7594,1108.1152,22.4194,3724.2274,0,2655.8152,0,0,0,165.3097,0,0,238.2042,0,0,0,0,125.7655,0,0,965.2323,87.9645,0,0,0,14.74,0,0,30.6452,0,55.2903,219.7742,481.1897,206.1223,0,146.4685,0,0,640.3259,117.6823,0,498.8674,1164.46,0,0,344.9635,99.6139,0,0,858.4518,22.5806,42.171,362.5565,24.4874,0,956.6735,7576.2903,51.4839,10,0,0
Jan-13,0,4,0,0,0,417.2371,137.8903,0,231.5606,0,0,0,611.71,0,0,0,135.3871,0,94.3442,758.6345,200.0042,5938.6452,920.3635,11.6452,0,86.8624,0,0,131.9468,94.859,15.6452,0,86.6516,0,0,0,0,233.7003,989.9574,0,0,0,1981.579,350.6694,0,0,0,0,0,0,92.7194,0,4165.4765,309.9677,0,0,62.5261,1170.879,33.5806,3807.9126,0,2625.8597,0,0,0,235.4839,0,0,246.1125,0,0,0,0,0,0,0,980.4477,89.1532,12.4516,0,0,21.159,0,0,19.3548,0,106.9677,154.2903,418.4258,253.1952,0,88.1232,0,0,1043.1606,114.1161,0,446.8619,1285.9461,0,0,380.1494,99.8516,0,0,915.0686,47.129,27.039,292.8981,16.1665,16,845.8858,7952.6129,33.6129,0,0,0
Feb-13,0,0,0,0,0,511.4254,143.715,0,197.9371,0,0,0,652.245,0,0,0,500.3929,0,105.2379,755.425,227.175,5432.4857,1033.3073,0,0,72.8554,0,0,139.2404,91.3354,34.6071,0,121.605,0,0,0,0,186.8821,1174.1989,0,0,0,1791.6996,384.2929,0,0,0,0,0,0,113.1821,0,3589.4532,248.7857,0,0,53.6957,1242.6346,24.5357,3574.45,0,2538.1754,0,0,0,156.1679,0,0,181.7289,0,0,0,0,70.2782,0,0,1040.2229,101.3375,13.0357,0,0,39.2189,0,0,23.0714,0,70.8571,175.4286,513.5311,211.6243,0,96.2248,0,0,643.1198,105.2857,0,351.5579,1192.6239,0,0,395.0846,102.3904,0,0,883.3059,52.25,32.1332,362.1829,7.37,16,1175.7782,7269.6786,32.1071,0,0,0
Mar-13,0,0,0,0,0,444.3397,145.9735,0,192.8087,0,0,0,689.2139,0,0,0,320.129,0,92.2161,643.3297,145.4371,5442.7742,896.0061,0,0,52.4046,0,0,126.9542,91.2929,16.9032,0,66.2768,0,0,0,0,257.95,1002.7955,0,0,0,1821.8165,434.3545,0,0,0,0,0,0,121.0106,0,3626.2777,386.1935,0,0,60.8619,1096.4658,21.5806,3706.8723,0,2566.8997,0,0,0,187.6806,0,0,181.5948,0,0,0,0,64.9035,0,0,922.6765,130.9958,12.5484,0,0,24.2497,0,0,35.7419,0,103.6129,74.4194,423.4184,262.7048,0,54.2297,0,0,731.8297,115.3048,0,627.3677,1165.8865,0,0,440.2981,104.131,0,0,929.6946,85.1935,14.8839,259.6142,8.7965,0,1042.0229,7460.0645,30.5806,0,0,0
Apr-13,0,8,0,0,0,438.7607,158.9463,0,227.2417,0,0,0,649.297,0,0,0,330.8,0,114.8367,546.6083,185.701,5631.52,880.1388,0,0,30.9083,0,0,140.03,122.5877,34.1333,0,60.742,0,0,0,0,202.675,1213.102,0,0,0,1748.6553,312.9793,0,0,0,0,0,0,95.81,0,4030.8987,355.5667,0,0,90.1597,1097.393,22.6,3475.9377,0,2146.6353,0,0,0,194.91,0,0,207.1381,0,0,0,0,127.9923,0,0,1008.4617,109.813,13.0333,0,0,30.954,0,0,21.3667,0,81.9333,180.0667,358.6733,278.0947,0,59.7898,0,0,777.2545,117.92,0,484.7883,1253.1457,0,0,341.231,107.602,0,0,907.4236,76.3667,47.4217,409.035,3.9307,14,1172.8127,7726.4333,28.9667,0,0,0
May-13,0,8,0,0,0,475.2461,152.6303,0,218.7226,0,0,0,524.221,0,0,0,493.2903,0,133.3587,600.0606,160.77,5655.2903,729.2292,0,0,57.1904,0,0,143.8339,84.1606,17.6452,0,86.6516,0,0,0,0,185.6765,1327.7887,0,0,0,1847.2548,435.0677,0,0,0,0,0,0,106.9839,0,4084.4065,312.3871,0,0,77.2661,1101.6961,18.8387,3121.5516,0,2417.36,0,0,0,117.0355,0,0,157.8635,0,0,0,0,75.8397,0,0,936.4655,106.7461,12.4839,0,0,33.0461,0,0,29.2903,0,90.0645,167.9355,435.3055,186.3897,0,76.9868,0,0,879.4083,124.8145,0,407.789,1242.2016,0,0,414.6219,106.2706,0,0,803.7061,119.0968,15.1319,472.1555,4.5171,25,1098.3677,7737.0323,65.0968,32,0,0
Jun-13,0,7,0,0,0,403.6303,165.3337,0,225.2763,0,0,0,541.9407,0,0,0,339.3333,0,136.5823,761.5667,173.119,5409.48,868.462,0,0,60.5803,0,0,109.813,67.067,34.3667,0,57.112,0,0,0,0,167.7903,1143.824,0,0,0,1741.7767,416.1593,0,0,0,0,0,0,68.7867,0,3380.1277,375,0,0,60.9253,1302.5247,20.0333,3038.1597,0,2509.9763,0,0,0,170.3333,0,0,269.4261,0,0,0,0,145.6803,0,0,1059.5603,89.4227,11.9667,0,0,40.7807,0,0,21.9,0,57.4667,107.6667,438.0237,241.736,0,96.064,0,0,776.1663,126.027,0,420.8133,1156.353,0,0,382.2573,107.3563,0,0,816.2424,96.8333,15.6363,377.5897,2.948,13,1182.885,7730,29.7,36,0,0
Jul-13,0,8,0,0,0,490.6994,168.7968,0,218.0094,0,0,0,607.1929,0,0,0,159,0,131.94,551.5613,179.9361,6165.329,815.2572,0,0,55.2761,0,0,149.7774,90.8174,27.2903,0,0,0,0,0,0,265.7955,1261.6965,0,0,0,1917.151,426.7468,0,0,0,0,0,0,113.4029,0,3790.5574,319.871,0,0,40.4161,1346.3326,31.7742,3092.7848,0,2489.6335,0,0,0,211.9355,0,0,78.7276,0,0,0,0,101.5158,0,0,1012.0674,134.5619,14.9032,0,0,63.9526,0,0,25.2258,0,81.871,188.6129,504.2506,251.0555,0,166.3205,0,0,770.8353,123.1503,0,175.5529,1314.9506,0,0,409.3916,106.0329,0,0,776.3339,102.6129,30.2639,421.5165,5.2303,16,1058.9026,8071.1935,30.7419,29,0,0
Aug-13,0,0,0,0,0,388.9458,162.14,0,223.9529,0,0,0,538.4855,0,0,0,270.0645,0,113.0239,702.2897,226.3858,5060.2452,834.0975,0,0.6452,75.3765,0,0,152.8681,102.7045,33.871,0,0,0,0,0,0,202.7939,1164.6977,0,0,0,1737.1803,414.1465,0,0,0,0,0,0,112.2142,0,4069.4287,332.129,0,0,94.3835,1170.4035,20.7742,3336.2326,0,2405.4729,0,0,0,177.7903,0,0,257.2594,0,0,0,0,167.3703,0,0,868.9468,110.55,12.5161,0,0,53.0165,0,0,23.6129,0,122.2258,190.5806,501.16,285.2903,0,134.6058,0,0,792.1333,121.2484,0,304.8787,1145.2029,0,0,248.4403,102.4668,0,0,968.6186,57.8387,31.2561,403.4481,3.5661,40,1069.1255,8098.5161,28.2903,10,0,0
Sep-13,0,0,0,0,0,440.4803,154.033,0,218.152,0,0,0,588.3717,0,0,0.0667,536.9667,0,136.0937,697.939,158.673,6265.92,768.6173,0,0,41.2935,0,0,115.2177,134.871,16.6667,0,2.42,0,0,0,0,251.8083,987.8257,0,0,0,1791.1557,436.7953,0,0,0,0,0,0,126.027,0,3710.3037,325.8667,0,0,60.6797,1066.1933,21,3512.2963,0,2486.3923,0,0,0,204.6433,0,0,119.7233,0,0,0,0,128.4837,0,0,934.2703,89.914,12.9,0,0,74.437,0,0,20.3,0,58.6667,151.4333,585.178,260.161,0,118.0787,0,0,827.2719,125.29,0,297.9813,1101.5693,0,0,190.6373,66.0843,0,0,765.2882,79.7667,15.38,409.5263,12.529,24,986.3517,7911.4667,80.1,20,0,0
Oct-13,0,8,0,0,0,479.5255,157.6229,0,222.051,0,0,0,372.3039,0,0,0,248.0323,0,113.4968,528.2626,167.309,4819.3935,757.0049,0,0,19.8611,0,0,106.7461,52.3032,35.7419,0,68.1503,0,0,0,0,237.0287,1013.0184,0,0,0,1987.7603,344.7258,0,0,0,0,0,0,117.92,0,3724.7029,276.9032,0,0,62.2884,1252.6623,21.9032,2915.4294,0,2491.06,0,0,0,180.8516,0,0,258.4769,0,0,0,0,180.2084,0,0,869.8977,110.7877,12.9355,0,0,14.2645,0,0,41.0323,0,94.6452,133.7742,518.9906,247.2516,0,153.9735,0,0,838.9812,112.9274,0,429.5268,1187.7587,0,0,287.43,65.6168,0,0,881.3345,86.6774,30.2639,320.2384,52.0655,24,827.3419,7474.7742,32,0,0,0
Nov-13,0,0,0,0,0,471.1887,171.9667,0,223.5567,0,0,0,429.671,0,0,0,489.2667,0,133.1617,646.1033,147.256,5748.64,736.1249,0,0,41.0463,0,0,135.8537,107.602,36.8333,0,70.18,0,0,0,0,175.1603,1045.803,0,0,0,1777.1527,363.0953,0,0,0,0,0,0,131.4317,0,3618.4243,347.7,0,0,40.535,1165.197,11.4333,3616.7047,0,2420.5537,0,0,0,170.09,0,0,80.2979,0,0,0,0,136.8363,0,0,909.458,46.9223,0,0,0,29.48,0,0,21.3333,0,92.8,169.0667,378.818,250.8257,0,115.0767,0,0,885.0058,114.235,0,419.1073,1066.9303,0,0,320.3493,104.1627,0,0,942.6457,85,15.8927,398.2257,33.902,11,835.021,7386.2667,33.2333,0,0,0
Dec-13,0,0,0,0,0,446.4794,164.9929,0,227.519,0,0,0,496.6429,0,0,0,540.6774,0,56.7484,625.499,171.3677,6323.5355,823.7323,0,0,32.3042,0,0,135.0374,93.4326,18.5806,0,67.9161,0,0,0,0,280.06,996.8519,0,0,0,1797.5668,386.5684,0,0,0,0,0,0,104.3687,0,3594.1826,273.6452,0,0,59.6732,1131.8894,32.4839,3708.7742,0,2305.3835,0,0,0,141.9968,0,0,112.6124,0,0,0,0,44.22,0,0,882.9735,130.0448,12.7419,0,0,20.4458,0,0,16.2581,0,54.9032,129.0323,581.0413,227.7568,0,145.016,0,0,448.2044,118.871,0,501.8942,909.1252,0,0,256.0481,103.4177,0,0,827.4257,82.2581,15.1319,371.5906,32.0952,0,916.7329,7759,31.871,0,0,0
Jan-14,0,12,0,0,0,471.2045,147.6377,0,222.2887,0,0,445.2172,526.8361,0,0,0,389.871,0,89.6152,552.0368,174.0735,6647.0323,976.2841,0,0,56.7118,0,0,128.3806,37.0877,35.6129,0,67.9161,0,0,0,0,231.3229,998.2784,0,0,0,1833.4658,380.3871,0,0,0,0,0,0,103.4177,0,3651.9539,324.9355,0,0,39.4652,1163.509,17.3226,3673.3506,0,2321.7877,0,0,0,117.7419,0,0,271.0845,0,0,0,0,145.2603,0,0,913.1668,81.07,25.1613,0,0,44.9332,0,0,29.2258,0,97.6129,144.4516,444.8152,162.6155,0,141.1424,0,0,849.322,116.4935,0,444.3855,1193.4645,0,0,312.3929,100.3271,0,0,895.6111,46,29.7677,297.6529,30.431,28,908.6497,7583.5484,56.0645,29,0,0
Feb-14,0,0,0,0,0,608.025,160.8239,0,222.9425,0,0,452.7183,656.4564,0,0,0,310.6071,0,82.9861,650.6657,187.2321,6025.9286,1070.1996,0,0,20.9294,0,0,131.6071,96.5996,16.0357,0,75.1929,0,0,0,0,163.7193,977.3146,0,0,0,1908.5668,389.8204,0,0,0,0,0,0,94.7571,0,4321.9786,254.6786,0,0,66.5932,1013.1118,34.6071,3878.9889,26.8479,2370.5079,0,0,0,131.4,0,0,248.0125,0,0,0,0,82.1229,0,0,757.0043,122.1314,13.4643,0,0,31.3225,0,0,24.2857,0,51.4643,149.0714,486.42,205.5704,0,157.873,0,0,625.3884,122.3946,0,527.6414,1112.6068,0,0,367.9736,100.8111,0,0,878.3435,0,34.3304,347.1796,12.3711,37,938.6221,7199.5714,0,14,0,0
Mar-14,0,0,0,0,0,363.0319,138.8413,0,161.6645,0,0,433.1137,697.7726,0,0,0,244.1613,0,17.9703,578.4261,159.8681,5553.7548,976.5195,0,0,2.6322,0,0,145.0226,57.0581,28.0323,0,69.3213,0,0,0,0,164.5174,1009.4523,0,0,0,1734.0897,346.39,0,0,0,0,0,0,99.6139,0,3515.2523,295.3548,0,0,72.9868,1022.5281,32,3918.2248,4.0416,2579.9755,0,0,0,119.1548,0,0,172.0663,0,0,0,0,144.5471,0,0,1083.8655,85.3494,12.7097,0,0,7.8455,0,0,20.0968,0,106.0968,181.4516,461.4571,101.9913,0,89.5758,0,0,1077.9766,104.6065,0,522.2561,1123.8061,0,0,385.8552,62.2884,0,0,738.579,49.871,14.8839,303.121,0.951,38,870.8487,7264,87.7419,8,0,0
Apr-14,0,14,0,0,0,420.3357,98.021,0,164.8423,0,0,458.8316,693.7627,0,0,0,266.8667,0,97.7333,476.839,215.059,6802.72,830.6418,0,0,77.1472,0,0,140.767,111.0413,35.4667,0,71.39,0,0,0,0,324.7713,1098.6213,0,0,0,1821.6183,364.815,0,0,0,0,0,0,129.9577,0,4068.24,431.7333,0,0,60.6797,930.094,11,2838.924,9.3353,2250.798,0,0,0,144.7833,0,0,226.4352,0,0,0,0,201.938,0,0,901.1053,95.073,13.3,0,0,6.633,0,0,20.7333,0,98.3,235.4667,500.423,103.4257,0,144.3462,0,0,532.0848,112.2697,0,539.3803,1181.9023,0,0,384.2227,100.969,0,0,789.3165,61.5,15.38,352.5317,0,18,924.935,7547.1333,90.6667,19,0,0
May-14,0,6,0,0,0,373.0171,164.2797,0,220.8623,0,0,458.0326,653.3148,0,0,0,401.6452,0,130.0484,568.9165,174.75,6158.2452,661.4377,0,0,58.1475,0,0,160.9513,55.8694,17.7419,0,69.0871,0,0,0,0,237.5042,1030.849,0,0,0,1765.9471,427.46,0,0,0,0,0,0,173.5516,0,3558.759,349.7097,0,0,73.2245,1208.9177,21.3871,2983.1858,5.9435,2432.8132,0,0,0,167.1935,0,0,224.8041,0,0,0,0,90.3419,0,0,1023.0035,115.3048,0,0,0,29.9555,0,0,21.9032,0,73.7419,185.5484,405.1123,242.4968,0,124.4377,0,0,1052.0557,64.1903,0,362.3874,1313.5242,0,0,418.9013,97.7119,0,0,831.0784,73.2258,31.7523,294.5623,0,54,811.651,7165.129,57,14,0,0
